osm_id,lat,lon,category,subtype,name
way/758685800,9.4650726,76.7647376,Mining,quarry,
way/758685801,9.487305,76.7797753,Mining,quarry,
way/758685802,9.4880828,76.7786166,Mining,quarry,
way/758685803,9.5644688,76.8666386,Mining,quarry,
way/758685804,9.5689889,76.8790358,Mining,quarry,
way/758685805,9.5658706,76.8935197,Mining,quarry,
way/758685806,9.5471505,76.8924656,Mining,quarry,
way/758685807,9.5503076,76.8197215,Mining,quarry,
way/758739643,10.9736271,76.1910112,Industrial,industrial,Steel Industrial
way/758850910,8.5691564,76.9582119,Mining,quarry,
way/758850911,8.5678158,76.961511,Mining,quarry,
way/758850912,8.5689165,76.9591668,Mining,quarry,
way/758850914,8.5723273,77.0065856,Mining,quarry,
way/758850915,8.5401462,77.0054725,Mining,quarry,
way/758850916,8.5549733,77.0387238,Mining,quarry,
way/758850917,8.5115118,77.1690926,Mining,quarry,
way/758850919,8.5022803,77.1829569,Mining,quarry,
way/758850920,8.4954946,77.1786734,Mining,quarry,
way/758850921,8.5205042,77.0637944,Mining,quarry,
way/758850922,8.5199631,77.0368999,Mining,quarry,
way/758850923,8.5143183,77.055088,Mining,quarry,
way/758850924,8.5124031,77.0451397,Mining,quarry,
way/758850925,8.5124667,77.0431441,Mining,quarry,
way/758850926,8.5083869,77.0480901,Mining,quarry,
way/758850927,8.505644,77.0520073,Mining,quarry,B T L Rocks and Minerals Quarry
way/758850928,8.4733964,77.0872449,Mining,quarry,
way/758850929,8.4740298,77.0904208,Mining,quarry,
way/758850930,8.4745318,77.0931432,Mining,quarry,
way/758852182,8.5562384,77.0128298,Mining,quarry,
way/758852183,8.4970571,77.0506972,Mining,quarry,
way/758852184,8.5816339,76.9397128,Mining,quarry,
way/758852185,8.5797057,76.9412289,Mining,quarry,
way/758852186,8.5975215,76.9692305,Mining,quarry,
way/758852187,8.5913725,76.9711565,Mining,quarry,
way/758852188,8.5850127,76.9797823,Mining,quarry,
way/758852536,8.633136,76.982783,Mining,quarry,"Vettampally Quarry,Kottakkal Granite Industries PVT LTD"
way/758853328,8.7513272,76.8325317,Mining,quarry,
way/758853329,8.7483794,76.8305254,Mining,quarry,
way/758853330,8.7521822,76.8292433,Mining,quarry,
way/758853331,8.7555656,76.8300033,Mining,quarry,Granite Rock Quarry
way/758853332,8.7627422,76.7587012,Mining,quarry,KUNNATHUMALA
way/758853333,8.6785533,77.0273298,Mining,quarry,
way/758853334,8.6765992,77.0273432,Mining,quarry,
way/758853336,8.6706175,77.0276434,Mining,quarry,
way/758853337,8.6705351,77.0315516,Mining,quarry,
way/758853478,8.7310042,76.8365309,Mining,quarry,Kadavila Quarry
way/758853479,8.7387242,76.8421206,Mining,quarry,
way/758854050,8.7896664,76.9523593,Mining,quarry,
way/758854051,8.7901992,76.9506454,Mining,quarry,
way/758854052,8.7901012,76.95925,Mining,quarry,
way/758854053,8.7986178,76.9636568,Mining,quarry,
way/758854054,8.7948485,76.9797582,Mining,quarry,
way/758854055,8.793449,76.9814693,Mining,quarry,
way/758854056,8.7879037,77.0012051,Mining,quarry,
way/758854057,8.7887997,76.9992041,Mining,quarry,
way/758857544,8.7999405,76.9500822,Mining,quarry,
way/758857545,8.8010219,76.9484889,Mining,quarry,
way/758857548,8.7934198,76.9516057,Mining,quarry,
way/758870624,8.5840818,77.0134735,Mining,quarry,
way/758870625,8.5827425,77.014018,Mining,quarry,
way/758870626,8.8347788,76.7595836,Mining,quarry,
way/758870627,8.7931866,76.8661375,Mining,quarry,
way/758871022,8.7760044,77.0159867,Mining,quarry,
way/758871023,8.7779793,76.9933999,Mining,quarry,
way/758873219,8.4102567,77.2273689,Mining,quarry,
way/758873220,8.4138228,77.2264194,Mining,quarry,
way/758873221,8.4119974,77.2451198,Mining,quarry,
way/758873222,8.4079324,77.2437143,Mining,quarry,
way/758873223,8.4055019,77.2355926,Mining,quarry,
way/758873224,8.3969578,77.2502696,Mining,quarry,
way/758873225,8.3984119,77.2454632,Mining,quarry,
way/758873226,8.3977539,77.2417187,Mining,quarry,
way/758873227,8.4297213,77.1356105,Mining,quarry,
way/758873228,8.4303581,77.1371287,Mining,quarry,
way/758873229,8.430496,77.1336793,Mining,quarry,
way/758873230,8.4314512,77.1358144,Mining,quarry,
way/758873231,8.4316263,77.1381372,Mining,quarry,
way/758874769,8.4719585,77.0133126,Mining,quarry,
way/758874770,8.4746008,77.0199108,Mining,quarry,
way/758874771,8.4698927,77.0233226,Mining,quarry,
way/758874772,8.4667268,77.02196,Mining,quarry,
way/758874773,8.4643267,77.0194646,Mining,quarry,
way/758874774,8.4646469,77.0260397,Mining,quarry,
way/758874775,8.4601485,77.0249137,Mining,quarry,
way/758874776,8.4459349,77.0404243,Mining,quarry,
way/758874777,8.4443191,77.0986658,Mining,quarry,
way/758874778,8.4455236,77.124179,Mining,quarry,Delta MSand Pvt.Ltd QuarryAnavoor
way/758874779,8.4639517,77.206496,Mining,quarry,
way/758874780,8.4641057,77.2051951,Mining,quarry,
way/758874781,8.4343166,77.2025129,Mining,quarry,
way/758874782,8.4362217,77.1990824,Mining,quarry,
way/758874783,8.4320296,77.1995812,Mining,quarry,
way/758874784,8.429907,77.2001231,Mining,quarry,
way/758875244,9.0433617,76.792523,Mining,quarry,
way/758875245,9.2092893,76.806831,Mining,quarry,
way/758875246,8.4573458,77.1944233,Mining,quarry,
way/758875247,8.4715817,77.1965503,Mining,quarry,
way/758875248,8.4661272,77.0743543,Mining,quarry,
way/758876137,9.312066,76.8477076,Mining,quarry,
way/758876138,9.3166187,76.8439418,Mining,quarry,
way/758876139,9.3169045,76.8405623,Mining,quarry,
way/758876140,9.3216264,76.8280149,Mining,quarry,
way/758876141,9.1317315,76.6640139,Mining,quarry,
way/758876142,9.1022239,76.7397005,Mining,quarry,
way/758876143,9.1064024,76.7383855,Mining,quarry,
way/758876145,9.0662537,76.7762441,Mining,quarry,
way/758876146,9.0645426,76.7747086,Mining,quarry,
way/758876147,9.042698,76.7845255,Mining,quarry,
way/758883803,11.1081112,75.9901801,Mining,quarry,E K Shahul Hameed Quarries
way/758885668,28.0406723,76.1142481,Industrial,industrial,
way/758885900,11.1202136,75.9870552,Mining,quarry,
way/758885907,11.113147,75.9907714,Mining,quarry,
way/758885908,11.1139405,75.9826202,Mining,quarry,
way/758885909,11.1148195,75.9808848,Mining,quarry,
way/758885910,11.0963022,75.9753044,Mining,quarry,
way/758885911,11.0987277,75.9826362,Mining,quarry,
way/758886549,11.1028521,76.0100269,Mining,quarry,
way/758886550,11.101236,76.0159922,Mining,quarry,
way/758886552,11.0987855,76.0135782,Mining,quarry,
way/758886553,11.0985197,76.0127494,Mining,quarry,
way/758886554,11.0955929,76.0178911,Mining,quarry,
way/758886555,11.0781786,76.0358432,Mining,quarry,
way/758886563,11.1111874,75.9857234,Mining,quarry,
way/758886564,11.1149301,75.9988099,Mining,quarry,
way/758887818,11.0967984,76.050185,Mining,quarry,
way/758887819,11.0985461,76.0450136,Mining,quarry,.Sudheer Quarries
way/758895728,10.7207562,76.1492818,Mining,quarry,
way/758895729,10.7208142,76.14804,Mining,quarry,
way/758895730,10.7214308,76.1463448,Mining,quarry,
way/758895731,10.7218314,76.144993,Mining,quarry,
way/758895732,10.7219158,76.1441696,Mining,quarry,
way/758895733,10.709632,76.1352217,Mining,quarry,
way/758895734,10.7072601,76.1425924,Mining,quarry,
way/758895735,10.7078399,76.1405003,Mining,quarry,
way/758895736,10.7153879,76.1398351,Mining,quarry,
way/758895737,10.7104649,76.1378825,Mining,quarry,
way/758895738,10.7147237,76.1348999,Mining,quarry,
way/758896458,10.6515007,76.1636987,Mining,quarry,
way/758896459,10.7184133,76.0991567,Mining,quarry,
way/758896460,10.7124415,76.1085874,Mining,quarry,
way/758896461,10.6966994,76.1058167,Mining,quarry,
way/758896462,10.683587,76.1355167,Mining,quarry,
way/758896463,10.682588,76.1377859,Mining,quarry,
way/758896464,10.6773561,76.1535626,Mining,quarry,
way/758896465,10.7110446,76.1241817,Mining,quarry,
way/758896466,10.7157358,76.1300236,Mining,quarry,
way/758896467,10.7183607,76.13527,Mining,quarry,
way/758896468,10.7183237,76.1320192,Mining,quarry,
way/758897124,10.8424341,76.2058577,Mining,quarry,
way/758897125,10.8461932,76.2084138,Mining,quarry,
way/758897126,10.8456901,76.2050826,Mining,quarry,
way/758897127,10.8443203,76.2087196,Mining,quarry,
way/758897128,10.8476764,76.2139848,Mining,quarry,
way/758902585,10.8849385,76.2060481,Mining,quarry,
way/758902586,10.8852652,76.21476,Mining,quarry,
way/758902587,10.8843564,76.215173,Mining,quarry,
way/758902588,10.8676935,76.2125713,Mining,quarry,
way/758902589,10.8671351,76.2112784,Mining,quarry,
way/758902590,10.869137,76.2125391,Mining,quarry,
way/758902591,10.8154336,76.3162976,Mining,quarry,
way/758902592,10.8085732,76.3105095,Mining,quarry,
way/758902593,10.8040837,76.3061213,Mining,quarry,
way/758902594,10.807161,76.2998772,Mining,quarry,
way/758902595,10.7818674,76.2369257,Mining,quarry,
way/758902596,10.7882832,76.2329051,Mining,quarry,
way/758902597,10.7885282,76.2356731,Mining,quarry,
way/758902598,10.832326,76.2268272,Mining,quarry,
way/758902599,10.8284402,76.2284553,Mining,quarry,
way/758902600,10.8274233,76.2272939,Mining,quarry,
way/758902601,10.8297416,76.229783,Mining,quarry,
way/758902602,10.8295756,76.2339109,Mining,quarry,
way/758902603,10.8284639,76.2359548,Mining,quarry,
way/758902604,10.8200362,76.2341523,Mining,quarry,
way/758907843,10.9352033,76.0825029,Mining,quarry,
way/758907845,10.9341789,76.0863921,Mining,quarry,
way/758907846,10.9506905,76.076248,Mining,quarry,
way/758907847,10.9465061,76.0742819,Mining,quarry,
way/758907851,11.018829,76.2042081,Mining,quarry,
way/758907852,11.0189448,76.2033928,Mining,quarry,
way/758907853,11.0174205,76.2063458,Mining,quarry,
way/758907854,11.0177679,76.2039989,Mining,quarry,
way/758907855,11.0165754,76.2023091,Mining,quarry,
way/758907858,10.928364,76.2034249,Mining,quarry,
way/758907859,10.9289802,76.2024982,Mining,quarry,
way/758907860,10.9328199,76.1905879,Mining,quarry,
way/758907861,10.9343237,76.1934035,Mining,quarry,
way/758908917,10.9362988,76.0972604,Mining,quarry,
way/758908918,10.9277609,76.0948303,Mining,quarry,
way/758908919,10.9288696,76.0925209,Mining,quarry,
way/758909431,10.9370888,76.123825,Mining,quarry,
way/758909432,10.9376181,76.125209,Mining,quarry,
way/758909433,10.9381765,76.1241227,Mining,quarry,
way/758909434,10.9550895,76.0939747,Mining,quarry,
way/758909435,10.9562389,76.0802015,Mining,quarry,
way/758909436,10.9634647,76.072981,Mining,quarry,
way/758909437,10.9660558,76.0745958,Mining,quarry,
way/758910353,10.9310015,76.0961138,Mining,quarry,
way/758910354,10.9390995,76.1191379,Mining,quarry,
way/758916773,11.1886954,75.9364217,Mining,quarry,
way/758916774,11.1898742,75.93588,Mining,quarry,
way/758916775,11.1904005,75.9376395,Mining,quarry,
way/758916776,11.1917897,75.9365183,Mining,quarry,
way/758916777,11.1932211,75.9381812,Mining,quarry,port land granaits
way/758916778,11.1924528,75.9421724,Mining,quarry,
way/758916779,11.1880271,75.9388196,Mining,quarry,Large Quarry
way/758916780,11.1860116,75.9434116,Mining,quarry,
way/758916781,11.1941052,75.9322214,Mining,quarry,Large Quarry
way/758916782,11.1202169,75.9737874,Mining,quarry,Chirayil Quarries
way/758916783,11.072897,76.0043889,Mining,quarry,
way/758916784,11.0788472,76.0490155,Mining,quarry,
way/758916785,11.0827744,76.0527116,Mining,quarry,
way/758923449,17.6155833,77.9867033,Industrial,industrial,Bluecraft Agro Pvt.ltd
way/759094130,11.2845431,76.0171482,Mining,quarry,
way/759094131,11.2858951,76.0190016,Mining,quarry,
way/759094132,11.2902825,76.0265816,Mining,quarry,
way/759094133,11.29013,76.0246959,Mining,quarry,
way/759094134,11.2914319,76.0189078,Mining,quarry,
way/759094135,11.2946303,76.015048,Mining,quarry,
way/759094136,11.2942279,76.0120359,Mining,quarry,
way/759094383,11.3040939,76.0270965,Mining,quarry,
way/759094384,11.3035626,76.0318279,Mining,quarry,
way/759094385,11.3061138,76.030358,Mining,quarry,
way/759094386,11.3083442,76.0274881,Mining,quarry,
way/759094387,11.3103483,76.0245484,Mining,quarry,
way/759094388,11.3095961,76.021421,Mining,quarry,
way/759094389,11.3074499,76.0219896,Mining,quarry,
way/759094390,11.3058719,76.0228532,Mining,quarry,
way/759128968,34.6059569,79.1440648,Mining,quarry,火烧云铅锌矿
way/759133977,35.3250587,79.5438131,Mining,quarry,
way/759134435,9.329243,76.7541949,Mining,quarry,
way/759134436,9.327962,76.7559141,Mining,quarry,
way/759134437,9.3306881,76.7540607,Mining,quarry,
way/759265142,35.0995057,79.6509705,Mining,quarry,
way/759299291,10.9920527,77.1407874,Industrial,industrial,
way/759299300,10.9970641,77.1425323,Industrial,industrial,
way/759299301,11.0097278,77.1407655,Industrial,industrial,
way/759299302,11.003663,77.1424403,Industrial,industrial,
way/759304899,10.9413419,77.7003845,Industrial,industrial,
way/759314998,10.4809466,77.9419932,Industrial,industrial,
way/759315001,10.5047145,77.9405683,Industrial,industrial,
way/759315004,10.5148092,77.940309,Industrial,industrial,
way/759315005,10.4223948,78.056649,Industrial,industrial,
way/759315006,10.4243205,78.0649954,Industrial,industrial,
way/759315008,10.5099863,78.0275202,Industrial,industrial,
way/759315014,10.5534339,77.9485131,Industrial,industrial,
way/759315015,10.5499533,77.9456591,Industrial,industrial,
way/759344426,11.1577031,76.1735435,Mining,quarry,
way/759354662,26.2572655,85.6500665,Industrial,industrial,
way/759364068,24.1988604,91.2035823,Industrial,brickyard,
way/759412286,10.9638623,79.7744322,Industrial,industrial,
way/759521384,11.8573027,79.505471,Mining,quarry,
way/759527442,15.0513396,78.0282926,Mining,quarry,
way/759527443,15.0194427,78.014549,Industrial,industrial,Ultratech Cement Limited
way/759588924,11.9438399,75.5570321,Industrial,factory,Kinfra Industrial Park
way/759593140,11.1929922,75.9292272,Mining,quarry,
way/759593141,11.1936927,75.92813,Mining,quarry,
way/759597000,26.3068096,85.6842962,Industrial,industrial,
way/759643236,26.3266384,86.3096291,Industrial,brickyard,
way/759643237,26.3259328,86.3098048,Mining,quarry,
way/759643238,26.326642,86.3091208,Mining,quarry,
way/759643239,26.3268764,86.310757,Mining,quarry,
way/759643240,26.3271528,86.310246,Mining,quarry,
way/759655446,6.0726026,80.8649674,Industrial,factory,David Pieris Motor Company (Lanka) Ltd.
way/759983887,9.2773918,76.8325104,Mining,quarry,
way/759983888,9.2781326,76.8326986,Mining,quarry,
way/759983889,9.2789405,76.8314278,Mining,quarry,
way/759983890,9.2786648,76.8316341,Mining,quarry,
way/759983891,9.2796016,76.8307813,Mining,quarry,
way/759983892,9.2801401,76.8300961,Mining,quarry,
way/759983893,9.2805951,76.8310091,Mining,quarry,
way/760505751,11.1587141,75.8927159,Industrial,industrial,
way/760542409,26.2389044,85.5834492,Industrial,industrial,
way/760567098,8.6545126,76.820002,Mining,quarry,
way/760599317,26.2605573,85.6820082,Industrial,industrial,
way/760599322,26.2523099,85.6830442,Industrial,industrial,
way/760706456,29.1848368,74.7916241,Mining,quarry,
way/760706457,29.1858554,74.7923805,Industrial,brickworks,
way/760706458,29.1856341,74.7993743,Mining,quarry,
way/760706459,29.184571,74.7987789,Industrial,brickworks,
way/760706460,29.1844024,74.8107482,Industrial,brickworks,
way/760706461,29.1841799,74.8217802,Industrial,brickworks,
way/760706462,29.1845323,74.8211726,Mining,quarry,
way/760706463,29.1849785,74.815996,Mining,quarry,
way/760706464,29.1833628,74.8166197,Industrial,brickworks,
way/760706465,29.1825102,74.8200757,Industrial,brickworks,
way/760706466,29.3612387,74.6494603,Industrial,brickworks,
way/760706467,29.362092,74.6517966,Industrial,brickworks,
way/760706468,29.3356138,74.6949562,Industrial,brickworks,
way/760706469,29.3365009,74.6946018,Mining,quarry,
way/760706470,29.3142151,74.8009501,Industrial,brickworks,
way/760706471,29.314222,74.8009434,Mining,quarry,
way/760706472,29.3551175,74.8037772,Industrial,brickworks,
way/760706473,29.3557755,74.8038255,Mining,quarry,
way/760706474,29.3110518,74.8936365,Industrial,brickworks,
way/760706475,29.3108028,74.8938337,Mining,quarry,
way/760706476,29.3110237,74.893646,Mining,quarry,
way/760706482,29.3280606,74.8877401,Mining,quarry,
way/760706483,29.3279951,74.8877578,Industrial,brickworks,
way/760706484,29.3280127,74.8880026,Mining,quarry,
way/760724558,24.225669,91.2317374,Industrial,brickyard,
way/760790047,26.1176741,85.6045031,Industrial,industrial,
way/760793086,27.3855029,79.6080441,Industrial,brickyard,
way/760793088,27.3980807,79.5996299,Industrial,brickyard,
way/760793090,27.3899803,79.6141487,Industrial,brickyard,
way/760793091,27.3866437,79.6106324,Industrial,brickyard,
way/760793092,27.3888241,79.6033207,Industrial,brickyard,
way/760793094,27.3924106,79.599123,Industrial,brickyard,
way/760803789,26.1296201,85.6105207,Industrial,industrial,
way/760837270,21.6292685,81.7762855,Mining,quarry,
way/760837302,21.6509217,81.7449653,Mining,quarry,
way/760848804,8.143577,80.9567969,Industrial,industrial,
way/760920057,23.4709374,85.2127344,Industrial,brickyard,
way/760920064,23.4588839,85.2414957,Industrial,brickyard,
way/760920065,23.4606776,85.2385452,Industrial,brickyard,
way/760920074,23.4543171,85.222181,Industrial,brickyard,
way/760920075,23.4559633,85.2309009,Industrial,industrial,
way/760920076,23.4578234,85.2348626,Industrial,brickyard,
way/760920077,23.4538692,85.2382207,Industrial,brickyard,
way/760920083,23.449429,85.2353413,Industrial,brickyard,
way/760955345,24.0877787,75.7954824,Power,plant,NTPC Mandsaur
way/760993393,11.2329984,75.9030767,Industrial,industrial,
way/761028665,11.1927549,75.8705911,Industrial,industrial,
way/761161291,35.3715411,78.8006982,Mining,quarry,长蛇沟铅矿
way/761333285,35.0904051,79.3083295,Mining,quarry,多宝山铅锌矿
way/761387587,23.6872259,90.4222101,Industrial,factory,Dhaka Jute Mill
way/761406384,35.0550857,79.3538685,Mining,quarry,天柱山铅锌矿
way/761467496,25.3615535,83.0945421,Industrial,industrial,Brick yards
way/761467497,25.3603946,83.0992648,Industrial,industrial,Brick yards
way/761662260,31.5700599,74.3895948,Industrial,industrial,Mughalpura Railway Steel Shop
way/761662746,31.5934098,74.3895926,Industrial,industrial,Shalimar Grid Station
way/761672815,31.6074291,74.3320363,Industrial,industrial,Jamal Steels
way/761736176,25.3557605,83.0962349,Industrial,industrial,Brick yards
way/761776588,22.1890081,71.6392935,Industrial,industrial,
way/761800428,28.6949698,78.0545475,Industrial,brickyard,
way/761800429,28.6497581,78.1596619,Industrial,brickyard,
way/761800430,28.5878132,78.1515214,Industrial,brickyard,
way/761800431,28.5157981,78.1493234,Industrial,brickyard,
way/761800432,28.5159242,77.9995876,Industrial,brickyard,
way/761800433,28.5221814,77.9767754,Industrial,brickyard,
way/761800434,28.5560661,78.0012225,Industrial,brickyard,
way/761800435,28.5580474,78.0023678,Industrial,brickyard,
way/761800436,28.617163,78.0278913,Industrial,brickyard,
way/761800437,28.6247469,78.026674,Industrial,brickyard,
way/761800438,28.6329893,78.0293515,Industrial,brickyard,
way/761800439,28.5959795,78.0970417,Industrial,brickyard,
way/761802043,26.8444143,75.9518294,Industrial,brickyard,
way/761802044,26.8479827,75.9541616,Industrial,brickyard,
way/761802045,26.8507083,75.9521824,Industrial,brickyard,
way/761802046,26.8524552,75.9523417,Industrial,brickyard,
way/761802047,26.8572275,75.9533572,Industrial,brickyard,
way/761802048,26.8596845,75.9518648,Industrial,brickyard,
way/761802049,26.8542787,75.9574148,Industrial,brickyard,
way/761802050,26.8551436,75.9595372,Industrial,brickyard,
way/761802051,26.8558907,75.9613207,Industrial,brickyard,
way/761802052,26.8583105,75.9620503,Industrial,brickyard,
way/761802053,26.8596053,75.9606336,Industrial,brickyard,
way/761802054,26.861242,75.9597462,Industrial,brickyard,
way/761802055,26.8609285,75.9580833,Industrial,brickyard,
way/761802056,26.8620503,75.9552787,Industrial,brickyard,
way/761929364,31.5436382,74.3883592,Industrial,industrial,Pakistan Railway Locomotives Shed
way/761957449,10.2595262,76.3570201,Industrial,slaughterhouse,koratty slaughter house
way/761969208,35.8661803,68.792114,Mining,quarry,
way/762011370,21.9876886,71.5055438,Industrial,industrial,
way/762014600,11.3591546,76.8354332,Industrial,works,Brooklane Coonoor Tea Factory
way/762038134,22.192263,71.3649669,Industrial,industrial,
way/762038151,22.0866226,71.2584496,Industrial,industrial,
way/762038152,22.0945831,71.2652686,Industrial,industrial,
way/762038153,22.0998654,71.2708631,Industrial,industrial,
way/762060687,8.6776656,80.8033113,Mining,quarry,
way/762060688,8.6782853,80.8029376,Mining,quarry,
way/762160624,8.3439859,77.591409,Industrial,industrial,
way/762160625,8.3545374,77.594271,Industrial,industrial,
way/762160823,10.7516811,76.2277744,Mining,quarry,BP associates DM sands
way/762197661,22.045353,71.2326646,Industrial,industrial,
way/762299598,22.1690415,71.6925722,Industrial,industrial,
way/762325084,26.8335963,94.8008322,Industrial,industrial,
way/762325085,26.7414518,94.8052955,Mining,quarry,
way/762430563,8.3657021,77.1549369,Power,substation,Parassala
way/762441738,22.170744,72.9503131,Industrial,industrial,
way/762444274,22.1571465,72.934032,Industrial,industrial,
way/762444275,22.1525831,72.9334268,Industrial,industrial,
way/762444276,22.1538922,72.9294965,Industrial,industrial,
way/762444277,22.1512987,72.9273346,Industrial,industrial,
way/762474334,15.1373176,76.4543294,Mining,quarry,
way/762474335,15.1739138,76.4280009,Mining,quarry,
way/762474339,15.0666325,76.6445088,Mining,quarry,
way/762474340,15.1122868,76.6277692,Mining,quarry,
way/762474342,15.050398,76.6070223,Industrial,industrial,
way/762474343,15.0055103,76.6342413,Mining,quarry,
way/762474344,14.9991163,76.6234159,Mining,quarry,
way/762474345,14.9924007,76.6153693,Mining,quarry,
way/762474348,15.0142356,76.6154973,Mining,quarry,
way/762474349,15.1473221,76.5388083,Mining,quarry,
way/762474350,15.1836247,76.4753687,Mining,quarry,
way/762568580,15.1283023,76.6365856,Industrial,industrial,
way/762568581,15.1220698,76.6415611,Industrial,industrial,
way/762568582,15.1229036,76.6426581,Industrial,industrial,
way/762568584,15.0686943,76.5737307,Mining,quarry,Iron Ore Mines
way/762568585,15.0873621,76.6023337,Mining,quarry,Iron Ore Mines
way/762615676,23.9483868,91.1127781,Industrial,industrial,
way/762987123,31.5730412,74.2919184,Industrial,industrial,OzPak Workshop
way/763295161,26.8314659,85.2160147,Mining,quarry,
way/763316256,21.103314,71.7366174,Industrial,industrial,
way/763316257,21.1057459,71.7248596,Industrial,industrial,
way/763316258,21.1050724,71.7214123,Industrial,industrial,
way/763316259,21.1029194,71.714046,Industrial,industrial,
way/763316260,21.1051928,71.6976441,Industrial,industrial,
way/763487206,25.9563872,85.8486285,Industrial,industrial,
way/763989791,25.9507915,85.8581932,Industrial,industrial,
way/764330487,9.0134526,76.8031416,Industrial,timber,SAAJ Industries for pencil slat manufacture
way/764331375,8.8715766,76.6129218,Industrial,industrial,Cashew Factory
way/764431067,34.8856227,68.785687,Mining,mine,
way/764439348,10.7550982,75.9501219,Industrial,industrial,
way/764758857,7.2249924,81.6319151,Mining,quarry,
way/764758881,7.2251361,81.6355213,Mining,quarry,
way/764758886,7.2252918,81.6370153,Mining,quarry,
way/764758918,7.2303275,81.625636,Mining,quarry,
way/764965568,27.4798179,86.5705714,Power,plant,Upper Solu Hydro Electric Company Limited 23.5 MW
way/765065544,11.2042458,75.8803541,Industrial,industrial,
way/765065545,11.2039639,75.8803023,Industrial,industrial,
way/765165358,26.924128,83.7014394,Industrial,industrial,
way/765231066,11.2204447,75.8824695,Mining,quarry,
way/765289301,31.6072463,73.8727187,Industrial,brickyard,Bhatta Bricks Kilin
way/765387375,8.5618827,76.9711254,Mining,quarry,Paarakkulam
way/765637154,25.96875,85.9010623,Industrial,industrial,
way/765637155,25.9643437,85.8885914,Industrial,industrial,
way/765637160,25.932214,85.8998197,Industrial,industrial,
way/765637161,25.9297796,85.892958,Industrial,industrial,
way/765657796,23.8475215,89.0449507,Industrial,brickyard,
way/765663132,23.8387459,89.2200252,Industrial,brickyard,
way/765686692,26.6844046,86.039579,Industrial,brickyard,Brick Factory
way/765721951,26.6837425,86.02158,Industrial,brickyard,Brick Factory
way/765723759,26.910235,89.1037204,Industrial,industrial,
way/765737495,15.5289176,73.7810522,Industrial,industrial,Saligao Solid Waste Management Facility
way/765881951,26.6883988,86.0502771,Industrial,brickyard,Brick Factory
way/765881956,26.6876016,86.0549784,Industrial,industrial,Brick factory
way/765881957,26.6879131,86.0550549,Industrial,industrial,Brick factory
way/766041574,28.7960455,80.6498691,Mining,quarry,
way/766245133,12.947946,77.5331365,Industrial,industrial,
way/766267592,11.1957809,75.9922827,Mining,quarry,
way/766299456,21.0095504,71.4770884,Industrial,industrial,
way/766299461,21.0425356,71.4623287,Industrial,industrial,
way/766346682,11.0677874,76.0781212,Industrial,industrial,
way/766352929,25.9579452,91.1363238,Industrial,brickyard,
way/766409390,12.4025631,75.2950975,Mining,quarry,
way/766409391,12.4020994,75.2972299,Mining,quarry,
way/766409534,12.2596477,75.2697775,Mining,quarry,
way/766409931,12.2441569,75.4598093,Mining,quarry,
way/766409932,12.2439787,75.4568427,Mining,quarry,
way/766410157,12.2249375,75.4297176,Mining,quarry,
way/766410165,12.2350324,75.4022692,Mining,quarry,
way/766410252,12.2038582,75.3738901,Mining,quarry,
way/766410253,12.2046446,75.3732678,Mining,quarry,
way/766410367,12.2024634,75.3353333,Mining,quarry,
way/766410368,12.2014227,75.3366315,Mining,quarry,
way/766410413,12.1893892,75.3364706,Mining,quarry,
way/766410414,12.1908836,75.3366369,Mining,quarry,
way/766410476,12.1948607,75.3292099,Mining,quarry,
way/766410596,12.198885,75.3315917,Mining,quarry,
way/766452957,27.3391364,95.3142641,Industrial,industrial,
way/766455721,27.333526,95.2912277,Industrial,industrial,
way/766455722,27.3349055,95.2921669,Industrial,industrial,
way/766591478,24.670545,87.836101,Mining,quarry,
way/766591479,24.6708083,87.8252005,Mining,quarry,
way/766591480,24.6527411,87.8229582,Mining,quarry,
way/766601034,6.3435806,80.5622302,Industrial,industrial,
way/766657330,16.6520428,80.5531067,Industrial,industrial,
way/766657333,16.6472835,80.5555144,Industrial,industrial,Kondapalli Industrial Development Area (IDA)
way/766657335,16.635129,80.5491771,Industrial,industrial,
way/766657341,16.6467719,80.561551,Industrial,industrial,
way/766657344,16.6377033,80.5575194,Industrial,industrial,
way/766679086,23.4438222,87.7860189,Industrial,industrial,
way/766679087,23.4492605,87.7865446,Industrial,industrial,
way/766783001,26.4445203,90.3670031,Power,plant,
way/766783004,26.4438205,90.3675292,Power,plant,
way/767171013,9.26853,76.7687589,Mining,quarry,
way/767308096,20.9739171,71.5067662,Industrial,industrial,
way/767422590,10.6258789,76.0897443,Mining,quarry,
way/767422591,10.6286427,76.0865946,Mining,quarry,
way/767580182,24.1120918,90.8479705,Industrial,brickyard,
way/767602585,26.7490748,83.5311614,Industrial,industrial,Brick yards
way/767602602,26.6858963,83.5558779,Industrial,industrial,
way/767631165,13.0570367,77.5550846,Industrial,industrial,Product Development & Innovation Centre
way/767635597,11.1383924,75.9824519,Industrial,industrial,
way/767742044,9.2600904,76.8370983,Mining,quarry,
way/767812255,10.702263,76.8271738,Mining,quarry,
way/768305009,11.0928666,75.9905832,Mining,quarry,
way/768458652,10.757739,76.3283935,Mining,quarry,
way/768596131,20.9463895,71.4913179,Industrial,industrial,
way/768596132,20.9414808,71.4960863,Industrial,industrial,
way/768598459,21.0374662,79.0425853,Industrial,depot,Khapri Depot
way/768598467,21.103069,78.9937806,Industrial,depot,Hingna Depot
